comb_num,m,m_comb_num,gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb
161,1.0,33,0.02,0.019,0.001,0.0025,NaN,NaN,0.15,1.0,4.561206120612061,55.27885638974009,60.41503038836146,NaN,NaN,-0.00023203564141027755,NaN,NaN,55.278791540430326,55.27862435409868,51.320013026207576,51.32127715586044,106.59990150995912,51.856168318255214,14.757823109504464,100.0,0.08,0.6,0.27,1.0,0.00023203564141027755,-4.197547788874735e-6,4.197547788874735e-6,-6.963318810448982e-13
166,1.0,34,0.02,0.019,0.001,0.005,NaN,NaN,0.15,1.0,4.600410041004101,54.11672931139761,59.77261800484169,NaN,NaN,-0.00016264615370431557,NaN,NaN,54.11673509219958,54.11656666524391,51.17983182735292,51.17995150183532,105.29651816707923,51.39445026983177,11.54342162766444,100.0,0.08,0.6,0.27,1.0,0.00016264615370431557,-3.0054690254545814e-6,3.0054690254545814e-6,-2.0250467969162855e-13
171,1.0,35,0.02,0.019,0.001,0.01,NaN,NaN,0.15,1.0,4.635938593859386,51.5085904488658,58.08776938822914,NaN,NaN,-7.257590638687361e-5,NaN,NaN,51.50853698767936,51.508517872959416,51.29596088887217,51.29499053668557,102.80350840964499,50.10385216398598,5.781445084108183,100.0,0.08,0.6,0.27,1.0,7.257590638687361e-5,-1.4090058717277849e-6,1.4090058717277849e-6,3.090860900556436e-13
176,1.0,36,0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.15,1.0,4.604085408540854,48.46107325356451,55.777060603929684,NaN,NaN,9.938856146618491e-5,NaN,NaN,48.4611546758536,48.46117264212597,52.00941821708408,52.0090202447713,100.47019288689728,48.234378027601046,0.9123080811139994,100.0,0.08,0.6,0.27,1.0,9.938856146618491e-5,2.0508947654987085e-6,2.0508947654987085e-6,9.947598300641403e-14
181,1.0,37,0.02,0.0185,0.0015,0.0025,NaN,NaN,0.15,1.0,4.520777077707771,54.78393632047791,60.796968873594416,NaN,NaN,-0.00012608325686613853,NaN,NaN,54.78390832991908,54.78381023722105,49.212559565605424,49.213534116190644,103.99734435341169,52.6780857509693,8.840515696663642,100.0,0.08,0.6,0.27,1.0,0.00012608325686613853,-2.30146399354311e-6,2.30146399354311e-6,1.3500311979441904e-12
186,1.0,38,0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,4.557530753075308,53.60781743652256,60.123426050823504,NaN,NaN,-3.5730137547318463e-5,NaN,NaN,53.60792475382048,53.60778170638501,49.09974393822545,49.10047046957784,102.70825217596285,52.19423032780517,5.8377294200988805,100.0,0.08,0.6,0.27,1.0,3.5730137547318463e-5,-6.66509834869267e-7,6.66509834869267e-7,-4.583000645652646e-13
191,1.0,39,0.02,0.0185,0.0015,0.01,NaN,NaN,0.15,1.0,4.597959795979598,51.08691011851666,58.50141249189406,NaN,NaN,-0.00011552554894933564,NaN,NaN,51.08685020809027,51.08679459296771,49.15387455595182,49.153245056469586,100.2400396494373,50.964459682607966,0.4907461031020244,100.0,0.08,0.6,0.27,1.0,0.00011552554894933564,-2.2613532249519026e-6,2.2613532249519026e-6,-6.750155989720952e-14
196,1.0,40,0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.15,1.0,4.571007100710071,48.11328334993265,56.23196078412244,NaN,NaN,7.151384921399995e-5,NaN,NaN,48.11334689884504,48.113354863781865,49.816278275704676,49.815890132933404,97.92924499671527,49.13073195386698,-3.9909209736886497,100.0,0.08,0.6,0.27,1.0,7.151384921399995e-5,1.4863639360023026e-6,1.4863639360023026e-6,2.5934809855243657e-13
201,1.0,41,0.02,0.018000000000000002,0.002,0.0025,NaN,NaN,0.15,1.0,4.481573157315731,54.306358666782984,61.21062766431817,NaN,NaN,-0.00014238875570526943,NaN,NaN,54.3062527406131,54.30621627802728,47.091038459808786,47.09110071703703,101.3973169950643,53.55784342959561,3.0580023829201552,100.0,0.08,0.6,0.27,1.0,0.00014238875570526943,-2.62195365701002e-6,2.62195365701002e-6,1.1901590823981678e-12
206,1.0,42,0.02,0.018000000000000002,0.002,0.005,NaN,NaN,0.15,1.0,4.517101710171017,53.13294638290192,60.52445056934797,NaN,NaN,-0.00014324903452944682,NaN,NaN,53.13288672509404,53.13280313386739,46.98816738129191,46.988793246418304,100.1215963802857,53.06827403356249,0.2594488009022955,100.0,0.08,0.6,0.27,1.0,0.00014324903452944682,-2.6960491424120246e-6,2.6960491424120246e-6,-3.659295089164516e-13
211,1.0,43,0.02,0.018000000000000002,0.002,0.01,NaN,NaN,0.15,1.0,4.55998099809981,50.665453735115285,58.92830423660943,NaN,NaN,-0.00017421566780484454,NaN,NaN,50.66535579223868,50.66527951944748,47.0142999975569,47.01406038512771,97.67933990457519,51.86898229343417,-4.70390847018095,100.0,0.08,0.6,0.27,1.0,0.00017421566780484454,-3.4385494446702034e-6,3.4385494446702034e-6,-1.0658141036401503e-13
216,1.0,44,0.02,0.018000000000000002,0.002,0.015000000000000001,NaN,NaN,0.15,1.0,4.5379287928792875,47.76582337096699,56.70155346130339,NaN,NaN,2.609269841968853e-5,NaN,NaN,47.765854783792776,47.76584946366541,47.62501473020227,47.62473931255077,95.39058877621619,50.07396439885997,-8.824516482904155,100.0,0.08,0.6,0.27,1.0,2.609269841968853e-5,5.462629256287077e-7,5.462629256287077e-7,2.255973186038318e-13
221,1.0,45,0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,4.4472697269726975,53.886122643014666,61.70293553108389,NaN,NaN,-0.00012461423203546929,NaN,NaN,53.88602485909541,53.88599802878263,44.91648809730063,44.915513302631396,98.80151133141402,54.53964954850801,-2.5989691142703775,100.0,0.08,0.6,0.27,1.0,0.00012461423203546929,-2.312547756701942e-6,2.312547756701942e-6,-8.064660050877137e-13
226,1.0,46,0.02,0.0175,0.0025,0.005,NaN,NaN,0.15,1.0,4.48034803480348,52.69724724340222,60.98321698238017,NaN,NaN,-0.00010972961067778897,NaN,NaN,52.6971663643388,52.69713751379154,44.842521987582856,44.84251471910167,97.53965223289322,54.02637420519788,-5.201266134420779,100.0,0.08,0.6,0.27,1.0,0.00010972961067778897,-2.0822645663247105e-6,2.0822645663247105e-6,3.197442310920451e-14
231,1.0,47,0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,4.524452445244524,50.26613134003644,59.39448210280391,NaN,NaN,-2.1150194925212418e-5,NaN,NaN,50.2661735794493,50.26611018984151,44.85718785450802,44.85726865308321,95.12337884292472,52.84306634318037,-9.805428804563753,100.0,0.08,0.6,0.27,1.0,2.1150194925212418e-5,-4.2076432702045864e-7,4.2076432702045864e-7,-1.1368683772161603e-13
236,1.0,48,0.02,0.0175,0.0025,0.015000000000000001,NaN,NaN,0.15,1.0,4.506075607560756,47.43104936215135,57.201391039777164,NaN,NaN,-1.3232570132970523e-5,NaN,NaN,47.431046954681335,47.431036129581216,45.42385396478788,45.42373010093193,92.85476623051315,51.08088475699035,-13.59211451665604,100.0,0.08,0.6,0.27,1.0,1.3232570132970523e-5,-2.789853969271391e-7,2.789853969271391e-7,7.993605777301127e-14
241,1.0,49,0.02,0.015,0.005,0.0025,NaN,NaN,0.15,1.0,4.3308830883088305,52.42882589022233,65.2185446321328,NaN,NaN,-0.0007026292882699181,NaN,NaN,52.42876517900441,52.42812326093406,33.47216247920763,33.475815967010625,85.90393922794468,61.031104897083836,-29.63107982763198,100.0,0.08,0.6,0.27,1.0,0.0007026292882699181,-1.340158350562938e-5,1.340158350562938e-5,4.156675004196586e-13
246,1.0,50,0.02,0.015,0.005,0.005,NaN,NaN,0.15,1.0,4.3676367636763676,51.33772413610023,64.54312253879785,NaN,NaN,-0.0005143820652335762,NaN,NaN,51.33766048785784,51.337209754034994,33.37205631606982,33.372469845447526,84.70967959948251,60.60371140200678,-31.420969334542658,100.0,0.08,0.6,0.27,1.0,0.0005143820652335762,-1.001957281686095e-5,1.001957281686095e-5,-2.255973186038318e-13
251,1.0,51,0.02,0.015,0.005,0.01,NaN,NaN,0.15,1.0,4.4105160516051605,48.983652687372675,62.88481003774594,NaN,NaN,-9.360319389628557e-5,NaN,NaN,48.983628515853475,48.98355908417878,33.43116855468611,33.43004778745293,82.41360687163171,59.43625202628988,-34.47201100795411,100.0,0.08,0.6,0.27,1.0,9.360319389628557e-5,-1.910906777281132e-6,1.910906777281132e-6,2.753353101070388e-13
256,1.0,52,0.02,0.015,0.005,0.015000000000000001,NaN,NaN,0.15,1.0,4.408065806580658,46.38937844857075,60.787339490671876,NaN,NaN,0.00016710866945146563,NaN,NaN,46.389496841550205,46.389545557240204,33.85431074781247,33.853517222859054,80.24306278009925,57.81128480148826,-36.85276953023284,100.0,0.08,0.6,0.27,1.0,0.00016710866945146563,3.6023045585042586e-6,3.6023045585042586e-6,1.0125233984581428e-13
261,1.0,53,0.02,0.02,0.0,0.0025,NaN,NaN,0.2,1.0,3.595809580958096,43.58489956136233,46.92627130891182,NaN,NaN,-8.305420747234393e-5,NaN,NaN,43.5848269871846,43.584816507154855,64.63743009609773,64.63706934583607,108.22188585299092,40.27356958680304,14.573888346979613,100.0,0.08,0.6,0.27,1.0,8.305420747234393e-5,-1.905572992210606e-6,1.905572992210606e-6,-1.602273869139026e-12
266,1.0,54,0.02,0.02,0.0,0.005,NaN,NaN,0.2,1.0,3.597034703470347,42.31779065443057,45.952680126904184,NaN,NaN,-5.325956429658163e-5,NaN,NaN,42.31773554152867,42.31773739486627,64.92929228073346,64.92898587164451,107.24672326651078,39.45830334574012,12.563174430445834,100.0,0.08,0.6,0.27,1.0,5.325956429658163e-5,-1.2585620249294721e-6,1.2585620249294721e-6,-3.268496584496461e-13
271,1.0,55,0.02,0.02,0.0,0.01,NaN,NaN,0.2,1.0,3.5541554155415542,39.488787599527356,43.61037600668876,NaN,NaN,6.360615791578539e-5,NaN,NaN,39.48885110255114,39.48885120568527,65.90411571169469,65.90408564905104,105.39293685473632,37.468214079766064,8.912302876727086,100.0,0.08,0.6,0.27,1.0,6.360615791578539e-5,1.610739700616858e-6,1.610739700616858e-6,-2.3803181647963356e-13
276,1.0,56,0.02,0.02,0.0,0.015000000000000001,NaN,NaN,0.2,1.0,3.4365436543654364,36.17226577006896,40.617080001900845,NaN,NaN,8.413221456748943e-5,NaN,NaN,36.17235002719479,36.17234990228353,67.5075361946074,67.50747596319087,103.6798258654744,34.8885133634556,5.765253553657068,100.0,0.08,0.6,0.27,1.0,8.413221456748943e-5,2.3258762694679004e-6,2.3258762694679004e-6,6.394884621840902e-14
281,1.0,57,0.02,0.0199,0.0001,0.0025,NaN,NaN,0.2,1.0,3.592134213421342,43.54069999810754,47.00573714980144,NaN,NaN,-0.00010083596089316416,NaN,NaN,43.54060946465881,43.54059916214665,64.17516725847231,64.17486410167963,107.71546326382628,40.421865016263396,13.665506805473271,100.0,0.08,0.6,0.27,1.0,0.00010083596089316416,-2.3159012348801673e-6,2.3159012348801673e-6,-1.0267342531733448e-12
286,1.0,58,0.02,0.0199,0.0001,0.005,NaN,NaN,0.2,1.0,3.5945844584458446,42.28924164294422,46.04617635708257,NaN,NaN,-6.749572482078747e-5,NaN,NaN,42.28917412065353,42.2891741472194,64.4526998887858,64.45241356082617,106.74158770804557,39.61827349138435,11.681669094882219,100.0,0.08,0.6,0.27,1.0,6.749572482078747e-5,-1.5960495435379566e-6,1.5960495435379566e-6,-5.613287612504791e-13
291,1.0,59,0.02,0.0199,0.0001,0.01,NaN,NaN,0.2,1.0,3.5517051705170517,39.46160872020321,43.698575128163434,NaN,NaN,6.0861617832586035e-5,NaN,NaN,39.46166938581215,39.46166958182104,65.42837358252063,65.42834689636136,104.8900164781824,37.621950026129745,8.07755424439982,100.0,0.08,0.6,0.27,1.0,6.0861617832586035e-5,1.5422994603214602e-6,1.5422994603214602e-6,-3.019806626980426e-13
296,1.0,60,0.02,0.0199,0.0001,0.015000000000000001,NaN,NaN,0.2,1.0,3.435318531853185,36.15939175937936,40.71283179967351,NaN,NaN,8.298469492018512e-5,NaN,NaN,36.159474961287124,36.15947474407428,67.019083290872,67.01902573867753,103.17850048275182,35.045551713672175,4.97881317550215,100.0,0.08,0.6,0.27,1.0,8.298469492018512e-5,2.2949693256015506e-6,2.2949693256015506e-6,-4.796163466380676e-14
301,1.0,61,0.02,0.0199,0.0001,0.0025,NaN,NaN,0.2,1.0,3.592134213421342,43.54069999810754,47.00573714980144,NaN,NaN,-0.00010083596089316416,NaN,NaN,43.54060946465881,43.54059916214665,64.17516725847231,64.17486410167963,107.71546326382628,40.421865016263396,13.665506805473271,100.0,0.08,0.6,0.27,1.0,0.00010083596089316416,-2.3159012348801673e-6,2.3159012348801673e-6,-1.0267342531733448e-12
306,1.0,62,0.02,0.0199,0.0001,0.005,NaN,NaN,0.2,1.0,3.5945844584458446,42.28924164294422,46.04617635708257,NaN,NaN,-6.749572482078747e-5,NaN,NaN,42.28917412065353,42.2891741472194,64.4526998887858,64.45241356082617,106.74158770804557,39.61827349138435,11.681669094882219,100.0,0.08,0.6,0.27,1.0,6.749572482078747e-5,-1.5960495435379566e-6,1.5960495435379566e-6,-5.613287612504791e-13
311,1.0,63,0.02,0.0199,0.0001,0.01,NaN,NaN,0.2,1.0,3.5517051705170517,39.46160872020321,43.698575128163434,NaN,NaN,6.0861617832586035e-5,NaN,NaN,39.46166938581215,39.46166958182104,65.42837358252063,65.42834689636136,104.8900164781824,37.621950026129745,8.07755424439982,100.0,0.08,0.6,0.27,1.0,6.0861617832586035e-5,1.5422994603214602e-6,1.5422994603214602e-6,-3.019806626980426e-13
316,1.0,64,0.02,0.0199,0.0001,0.015000000000000001,NaN,NaN,0.2,1.0,3.435318531853185,36.15939175937936,40.71283179967351,NaN,NaN,8.298469492018512e-5,NaN,NaN,36.159474961287124,36.15947474407428,67.019083290872,67.01902573867753,103.17850048275182,35.045551713672175,4.97881317550215,100.0,0.08,0.6,0.27,1.0,8.298469492018512e-5,2.2949693256015506e-6,2.2949693256015506e-6,-4.796163466380676e-14
321,1.0,65,0.02,0.01985,0.00015000000000000001,0.0025,NaN,NaN,0.2,1.0,3.592134213421342,43.54003622903752,47.068759576778305,NaN,NaN,-7.747768817267797e-5,NaN,NaN,43.53997059762542,43.539958751349346,63.92289524291185,63.92254786019878,107.46250661154812,40.51641835299463,13.217324051683143,100.0,0.08,0.6,0.27,1.0,7.747768817267797e-5,-1.7794585141159556e-6,1.7794585141159556e-6,-6.394884621840902e-13
326,1.0,66,0.02,0.0198,0.0002,0.005,NaN,NaN,0.2,1.0,3.590909090909091,42.24236603060176,46.119954398347254,NaN,NaN,8.061605817033524e-5,NaN,NaN,42.24244577916447,42.24244664665993,63.995356458279176,63.99520440040981,106.23765104706973,39.762218225197735,10.799714816363526,100.0,0.08,0.6,0.27,1.0,8.061605817033524e-5,1.9084172063642057e-6,1.9084172063642057e-6,-2.2026824808563106e-13
331,1.0,67,0.02,0.01985,0.00015000000000000001,0.01,NaN,NaN,0.2,1.0,3.5504800480048004,39.44809478374998,43.742942454410034,NaN,NaN,5.617774505850548e-5,NaN,NaN,39.44815057681959,39.44815096149504,65.1904346085229,65.19042412374941,104.63857508524444,37.69943439057572,7.660501138940901,100.0,0.08,0.6,0.27,1.0,5.617774505850548e-5,1.4240927316380058e-6,1.4240927316380058e-6,-2.6645352591003757e-13
336,1.0,68,0.02,0.0198,0.0002,0.015000000000000001,NaN,NaN,0.2,1.0,3.434093409340934,36.14646408991603,40.80904099569192,NaN,NaN,8.429974246837446e-5,NaN,NaN,36.14654842623685,36.1465483896585,66.53078898066956,66.53073016530539,102.67727855496389,35.20403822381111,4.192848604804755,100.0,0.08,0.6,0.27,1.0,8.429974246837446e-5,2.332171198230479e-6,2.332171198230479e-6,9.414691248821327e-14
341,1.0,69,0.02,0.01985,0.00015000000000000001,0.0025,NaN,NaN,0.2,1.0,3.592134213421342,43.54003622903752,47.068759576778305,NaN,NaN,-7.747768817267797e-5,NaN,NaN,43.53997059762542,43.539958751349346,63.92289524291185,63.92254786019878,107.46250661154812,40.51641835299463,13.217324051683143,100.0,0.08,0.6,0.27,1.0,7.747768817267797e-5,-1.7794585141159556e-6,1.7794585141159556e-6,-6.394884621840902e-13
346,1.0,70,0.02,0.0198,0.0002,0.005,NaN,NaN,0.2,1.0,3.590909090909091,42.24236603060176,46.119954398347254,NaN,NaN,8.061605817033524e-5,NaN,NaN,42.24244577916447,42.24244664665993,63.995356458279176,63.99520440040981,106.23765104706973,39.762218225197735,10.799714816363526,100.0,0.08,0.6,0.27,1.0,8.061605817033524e-5,1.9084172063642057e-6,1.9084172063642057e-6,-2.2026824808563106e-13
351,1.0,71,0.02,0.01985,0.00015000000000000001,0.01,NaN,NaN,0.2,1.0,3.5504800480048004,39.44809478374998,43.742942454410034,NaN,NaN,5.617774505850548e-5,NaN,NaN,39.44815057681959,39.44815096149504,65.1904346085229,65.19042412374941,104.63857508524444,37.69943439057572,7.660501138940901,100.0,0.08,0.6,0.27,1.0,5.617774505850548e-5,1.4240927316380058e-6,1.4240927316380058e-6,-2.6645352591003757e-13
356,1.0,72,0.02,0.0198,0.0002,0.015000000000000001,NaN,NaN,0.2,1.0,3.434093409340934,36.14646408991603,40.80904099569192,NaN,NaN,8.429974246837446e-5,NaN,NaN,36.14654842623685,36.1465483896585,66.53078898066956,66.53073016530539,102.67727855496389,35.20403822381111,4.192848604804755,100.0,0.08,0.6,0.27,1.0,8.429974246837446e-5,2.332171198230479e-6,2.332171198230479e-6,9.414691248821327e-14
361,1.0,73,0.02,0.01975,0.00025,0.0025,NaN,NaN,0.2,1.0,3.5884588458845883,43.49573217988958,47.148818498752426,NaN,NaN,-9.129930877094239e-5,NaN,NaN,43.49565561663876,43.49564088058081,63.461006733617396,63.46067156627121,106.95631244685202,40.66673568443597,12.311107594637427,100.0,0.08,0.6,0.27,1.0,9.129930877094239e-5,-2.09904062295921e-6,2.09904062295921e-6,-1.6058265828178264e-12
366,1.0,74,0.02,0.01975,0.00025,0.005,NaN,NaN,0.2,1.0,3.5896839683968396,42.22808393618173,46.16711229893002,NaN,NaN,7.371998023586457e-5,NaN,NaN,42.22815715611844,42.22815765616197,63.75717607882664,63.757038366305366,105.98519602246733,39.84344912397974,10.360057390667098,100.0,0.08,0.6,0.27,1.0,7.371998023586457e-5,1.7457571683166058e-6,1.7457571683166058e-6,0.0
371,1.0,75,0.02,0.01975,0.00025,0.01,NaN,NaN,0.2,1.0,3.5504800480048004,39.44769164520675,43.86160874458444,NaN,NaN,7.268647044611498e-5,NaN,NaN,39.44776362054356,39.4477643316772,64.68821733390261,64.68818353061292,104.13594786229012,37.881024892425344,6.830380111718637,100.0,0.08,0.6,0.27,1.0,7.268647044611498e-5,1.8426038993576203e-6,1.8426038993576203e-6,-2.8421709430404007e-13
376,1.0,76,0.02,0.01975,0.00025,0.015000000000000001,NaN,NaN,0.2,1.0,3.434093409340934,36.146474081212865,40.864662675690084,NaN,NaN,8.37528457466874e-5,NaN,NaN,36.146557947255985,36.14655783405861,66.28019310130871,66.2801357090283,102.42669354308691,35.29017347304408,3.800411474733756,100.0,0.08,0.6,0.27,1.0,8.37528457466874e-5,2.317040537854782e-6,2.317040537854782e-6,4.085620730620576e-14
381,1.0,77,0.02,0.0195,0.0005,0.0025,NaN,NaN,0.2,1.0,3.5823332333233324,43.417234075627505,47.38582951257317,NaN,NaN,6.639617709680579e-5,NaN,NaN,43.41731897541041,43.4173004718046,62.275622677690954,62.27538962964475,105.69269010144936,41.07881106075587,10.060831577349294,100.0,0.08,0.6,0.27,1.0,6.639617709680579e-5,1.5292585654155623e-6,1.5292585654155623e-6,-1.573852159708622e-12
386,1.0,78,0.02,0.0195,0.0005,0.005,NaN,NaN,0.2,1.0,3.584783478347835,42.16987009828874,46.419298669183846,NaN,NaN,8.84221070265312e-5,NaN,NaN,42.16996158059774,42.16995852039577,62.553995385233264,62.5537818229757,104.72374034337147,40.26781165581709,8.168315675577475,100.0,0.08,0.6,0.27,1.0,8.84221070265312e-5,2.0968076690878726e-6,2.0968076690878726e-6,-2.0605739337042905e-13
391,1.0,79,0.02,0.0195,0.0005,0.01,NaN,NaN,0.2,1.0,3.5455795579557954,39.393298518707965,44.101418194190096,NaN,NaN,6.787163030708143e-5,NaN,NaN,39.39336577585822,39.39336639033827,63.486249909577204,63.48620954071377,102.87957593105205,38.2907550248253,4.751255365209706,100.0,0.08,0.6,0.27,1.0,6.787163030708143e-5,1.7229232600273125e-6,1.7229232600273125e-6,-3.197442310920451e-13
396,1.0,80,0.02,0.0195,0.0005,0.015000000000000001,NaN,NaN,0.2,1.0,3.431643164316432,36.120639528156204,41.11559086881116,NaN,NaN,8.529029511805675e-5,NaN,NaN,36.12072536294729,36.12072481845132,65.05348441870099,65.05341690450837,101.17414172295969,35.701538163139524,1.8380636280275642,100.0,0.08,0.6,0.27,1.0,8.529029511805675e-5,2.3612620438675394e-6,2.3612620438675394e-6,2.4868995751603507e-14
401,1.0,81,0.02,0.01925,0.00075,0.0025,NaN,NaN,0.2,1.0,3.576207620762076,43.34302078995538,47.63105469101481,NaN,NaN,5.0345357927028545e-5,NaN,NaN,43.34309690031832,43.34307113531331,61.08598097408845,61.085768739948264,104.42883987526157,41.50488618573744,7.816943071233062,100.0,0.08,0.6,0.27,1.0,5.0345357927028545e-5,1.161556278483846e-6,1.161556278483846e-6,-9.592326932761353e-13
406,1.0,82,0.02,0.01925,0.00075,0.005,NaN,NaN,0.2,1.0,3.5786578657865786,42.09835523047469,46.66028472477976,NaN,NaN,5.681660420719936e-5,NaN,NaN,42.09841844985099,42.098412047078895,61.364606702618644,61.364440775661286,103.46285282274019,40.68939807720636,5.980583512762672,100.0,0.08,0.6,0.27,1.0,5.681660420719936e-5,1.3496157723062359e-6,1.3496157723062359e-6,-1.8829382497642655e-13
411,1.0,83,0.02,0.01925,0.00075,0.01,NaN,NaN,0.2,1.0,3.541904190419042,39.35251560051242,44.35988037581633,NaN,NaN,6.265206386757427e-5,NaN,NaN,39.35257764324771,39.352578252576286,62.2714205005635,62.27137743184646,101.62395568442275,38.72372216525358,2.677699459650529,100.0,0.08,0.6,0.27,1.0,6.265206386757427e-5,1.5920726518118313e-6,1.5920726518118313e-6,-2.3447910280083306e-13
416,1.0,84,0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,3.4304180418041805,36.10810306461155,41.38525183599457,NaN,NaN,6.821745662222156e-5,NaN,NaN,36.108171937748125,36.10817128206817,63.81393823654244,63.81390428388235,99.92207556595052,36.13633031295079,-0.1219630672859573,100.0,0.08,0.6,0.27,1.0,6.821745662222156e-5,1.889256173334661e-6,1.889256173334661e-6,-2.4868995751603507e-14
421,1.0,85,0.02,0.019,0.001,0.0025,NaN,NaN,0.2,1.0,3.5700820082008202,43.26909360433949,47.880018056948074,NaN,NaN,2.1181987328589003e-5,NaN,NaN,43.269143841583876,43.26911478632682,59.89687695131202,59.89676191509049,103.1658767014173,41.94130478971869,5.580517013780484,100.0,0.08,0.6,0.27,1.0,2.1181987328589003e-5,4.895408145657261e-7,4.895408145657261e-7,-1.538325022920617e-12
426,1.0,86,0.02,0.019,0.001,0.005,NaN,NaN,0.2,1.0,3.5737573757375736,42.04065807407343,46.92000638650784,NaN,NaN,4.80482743370203e-5,NaN,NaN,42.04071496332326,42.040706122347764,60.16246777143486,60.162331222897535,102.20303734524529,41.13449777459436,3.8010079106480354,100.0,0.08,0.6,0.27,1.0,4.80482743370203e-5,1.1429001480510075e-6,1.1429001480510075e-6,-6.465938895416912e-13
431,1.0,87,0.02,0.019,0.001,0.01,NaN,NaN,0.2,1.0,3.5382288228822882,39.31177481793942,44.62198600367451,NaN,NaN,5.5204579354040106e-5,NaN,NaN,39.311830106117974,39.31183002251878,61.05733935917149,61.0572950273387,100.36912504985747,39.16725387711706,0.6082322963345987,100.0,0.08,0.6,0.27,1.0,5.5204579354040106e-5,1.4042759353833145e-6,1.4042759353833145e-6,-1.2434497875801753e-13
436,1.0,88,0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.2,1.0,3.4291929192919293,36.09521875261934,41.65824125022665,NaN,NaN,6.707260255467418e-5,NaN,NaN,36.095286754459735,36.09528582522189,62.575507340111244,62.57547807576573,98.67076390098762,36.58154087206839,-2.0800282360655675,100.0,0.08,0.6,0.27,1.0,6.707260255467418e-5,1.8582129399009914e-6,1.8582129399009914e-6,7.460698725481052e-14
441,1.0,89,0.02,0.0185,0.0015,0.0025,NaN,NaN,0.2,1.0,3.56028102810281,43.15020020028369,48.42092074563458,NaN,NaN,-1.6234991839780832e-5,NaN,NaN,43.15022500998353,43.15018396529185,57.49311585452877,57.49307588812764,100.6432598534195,42.874390225572334,1.1315073614781346,100.0,0.08,0.6,0.27,1.0,1.6234991839780832e-5,-3.7624371994626564e-7,3.7624371994626564e-7,-5.968558980384842e-13
446,1.0,90,0.02,0.0185,0.0015,0.005,NaN,NaN,0.2,1.0,3.5664066406640664,41.95413985252767,47.48311146123385,NaN,NaN,2.241588772733394e-5,NaN,NaN,41.95417909625284,41.954162268415395,57.73230888682399,57.73221005722737,99.68637232564276,42.08615610102138,-0.5403103592156122,100.0,0.08,0.6,0.27,1.0,2.241588772733394e-5,5.342950137013337e-7,5.342950137013337e-7,-1.9895196601282805e-13
451,1.0,91,0.02,0.0185,0.0015,0.01,NaN,NaN,0.2,1.0,3.5357785778577857,39.28438653461461,45.2195272206084,NaN,NaN,5.3296379924461235e-5,NaN,NaN,39.284440813466446,39.284439830994536,58.57781830217234,58.57775100762528,97.86219083861982,40.142612273801184,-3.521023532401679,100.0,0.08,0.6,0.27,1.0,5.3296379924461235e-5,1.3566809775048988e-6,1.3566809775048988e-6,-2.2026824808563106e-13
456,1.0,92,0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.2,1.0,3.427967796779678,36.08216442458606,42.23064315604602,NaN,NaN,7.277773196534554e-5,NaN,NaN,36.082238919805455,36.08223720231803,60.08814645031191,60.0880997701744,96.17033697249244,37.519091996775074,-5.991547356921034,100.0,0.08,0.6,0.27,1.0,7.277773196534554e-5,2.0170001751822694e-6,2.0170001751822694e-6,-6.750155989720952e-14
461,1.0,93,0.02,0.018000000000000002,0.002,0.0025,NaN,NaN,0.2,1.0,3.552930293029303,43.060930537209074,49.01098974401657,NaN,NaN,-6.500083100746679e-5,NaN,NaN,43.06091742047511,43.06086553637807,55.0643605081967,55.06442345874255,98.12528899512063,43.88355537838906,-3.292482442066491,100.0,0.08,0.6,0.27,1.0,6.500083100746679e-5,-1.5095082757512494e-6,1.5095082757512494e-6,-2.4513724383723456e-13
466,1.0,94,0.02,0.018000000000000002,0.002,0.005,NaN,NaN,0.2,1.0,3.56028102810281,41.882121428891956,48.078960069928755,NaN,NaN,-1.5579973577928286e-5,NaN,NaN,41.8821333419195,41.88210584891838,55.292083248396054,55.29202250528974,97.17412835420811,43.10005817212425,-4.862309082372862,100.0,0.08,0.6,0.27,1.0,1.5579973577928286e-5,-3.7199580743253847e-7,3.7199580743253847e-7,-2.0605739337042905e-13
471,1.0,95,0.02,0.018000000000000002,0.002,0.01,NaN,NaN,0.2,1.0,3.533328332833283,39.257158557659324,45.83435446472974,NaN,NaN,4.1388405620068625e-5,NaN,NaN,39.25720247333856,39.257199946064944,56.10201704507867,56.10194943340587,95.35914937947081,41.16773293545795,-7.640165775052288,100.0,0.08,0.6,0.27,1.0,4.1388405620068625e-5,1.054289386718578e-6,1.054289386718578e-6,-1.936228954946273e-13
